Respondent ID,Collector ID,Start Date,End Date,IP Address,Email Address,First Name,Last Name,Custom Data 1,同意声明点击同意✔的同时，您并没有放弃您的合法权益，研究者和瑞尔森大学仍受法律责任和专业义务的管制。 本人已阅读并理解以上信息。本人知道可以在任何时间，不需经任何同意的情况下退出此研究，关闭浏览器即可。,,我认为产品商标上的环保标志是很重要的。,我比较相信产品商标上的环保信息。,我理解环保认证的概念。,我相信个人可以做许多事情来改善环境。,我相信企业、公司可以做很多事情来改善环境。,我认为有必要对时尚产品进行环保认证。,我相信环保认证对买家是有帮助的。,如果可以的话，我会寻求有环保认证的衣服。,只要有可能，我就会购买我认为环保的产品。,我愿意为环保产品付更高的价钱。,我愿意为有环保认证的衣服支付额外费用。,我做好了为环保产品支付更高价格的准备。,我愿意用减少消费支出的方式来保护环境。,保护自然环境提高了我的生活质量。,当我在两件相同的衣服中做选择时，我会买对他人和环境更无害的那一件。,我会避免购买对环境有潜在伤害性的衣服。,支持环境保护这件事使我更加致力于环境保护。,比起其他任何类型的衣服，我更愿意把钱花在生态友好型的衣服上。,我认为生态友好型服装的价格通常高于平均值。,我更喜欢购买环保服装，即使它更贵一些。,我相信一个具有经认证环保标签的服装品牌，是一个被社会所接受的购买品牌。,我宁愿坚持一个众所周知的传统服装品牌，也不愿意尝试生态友好型品牌。,如果我喜欢一个品牌，我不会为了尝试新鲜物品，而轻易去改变对这个品牌的喜爱。,如果环保型服装不是品牌服饰，那对我来说都没什么差别。,我认为环保型服饰，例如有机棉，比传统服饰更具时尚感。,我相信环保服装的质量通常高于其他服装。,我相信国家会对环境产生积极的影响。,支持环境保护让我更具有社会责任感。,我对购买环保服装感到满意，因此我也会购买这种服装。,你认识以下这些流行的纺织品环保标签吗？,,,,,,,以下因素对你的服装购买决策有多重要？,,,,,,,,,,,,,通常我都是我朋友圈里最后一个知道最新设计师和时尚潮流的人。,和我的朋友们相比，我很少买新的流行款式。,通常我都是我朋友圈中最后一个购买新时尚款式的人。,我比其他人更先了解新的时尚款式。,如果我听说了新的时装款式或造型，并且知道可以通过当地的精品店或百货商店买到它们，我会很有兴趣去买。,我会考虑购买新的时尚款式，即使是我之前没有听说过的。,以下因素对你的服装购买决策有多重要？,,,,,,,,你每年花多少钱在服装上？,你的就业状况如何？,性別,你的每年收入水平属于以下哪一栏（以家庭为单位）,你的年龄是?,你的最高学历是什么？,你的婚姻状况如何？
11136530228,214327343,11/12/2019 06:03:08 AM,11/12/2019 06:21:36 AM,117.136.40.61,,,,,同意,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11136529078,214327343,11/12/2019 06:20:04 AM,11/12/2019 06:38:17 AM,117.136.33.197,,,,,同意,,完全同意,保持中立,完全同意,完全同意,完全同意,同意,同意,同意,同意,不同意,保持中立,保持中立,同意,同意,同意,同意,同意,同意,保持中立,保持中立,同意,不同意,同意,保持中立,保持中立,保持中立,同意,同意,同意,,,,,,,以上一個也沒聽說過,非常重要,非常重要,非常重要,非常重要,一般重要,非常重要,非常重要,不重要,重要,完全不重要,一般重要,一般重要,重要,保持中立,保持中立,同意,不同意,不同意,完全不同意,不重要,不重要,一般重要,重要,重要,重要,非常重要,一般重要,超过我收入的30%,学生,女,"少于 20,000元",18-24,大专文凭,单身
11136526526,214327343,11/12/2019 06:17:17 AM,11/12/2019 06:23:38 AM,117.136.40.63,,,,,同意,,完全同意,保持中立,同意,同意,同意,同意,完全同意,同意,同意,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11136524223,214327343,11/12/2019 06:16:40 AM,11/12/2019 06:27:07 AM,223.104.65.34,,,,,同意,,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/Fairtrade_Certification_Mark.svg/480px-Fairtrade_Certification_Mark.svg.png,https://landleder.de/website/images/care%20logo%20klein%20copy.jpg,https://oecotextiles.files.wordpress.com/2011/08/gots-logo1.jpg,https://www.fairwear.org/wp-content/themes/fairwear/dist/img/fair-wear-foundation-logo.png,https://cleanclothes.org/about/CleanClothesCampaignLogo.jpg,https://i1.wp.com/ohganix.com/wp-content/uploads/2016/03/Oekotex-Symbol-English-w-transparent-background-copy1.jpg,以上一個也沒聽說過,重要,重要,重要,重要,重要,重要,重要,重要,重要,重要,重要,非常重要,非常重要,同意,同意,,同意,同意,同意,非常重要,非常重要,非常重要,非常重要,非常重要,非常重要,非常重要,非常重要,少于我收入的5%,学生,男,"少于 20,000元",18-24,大专文凭,单身
11136522384,214327343,11/12/2019 06:17:20 AM,11/12/2019 06:29:26 AM,14.30.25.31,,,,,同意,,完全同意,同意,同意,保持中立,完全同意,保持中立,同意,同意,同意,保持中立,不同意,完全不同意,保持中立,完全同意,同意,完全同意,完全同意,保持中立,不同意,保持中立,保持中立,不同意,同意,保持中立,同意,保持中立,完全同意,完全同意,保持中立,,,https://oecotextiles.files.wordpress.com/2011/08/gots-logo1.jpg,https://www.fairwear.org/wp-content/themes/fairwear/dist/img/fair-wear-foundation-logo.png,https://cleanclothes.org/about/CleanClothesCampaignLogo.jpg,https://i1.wp.com/ohganix.com/wp-content/uploads/2016/03/Oekotex-Symbol-English-w-transparent-background-copy1.jpg,,非常重要,非常重要,非常重要,非常重要,非常重要,一般重要,重要,一般重要,一般重要,不重要,不重要,重要,重要,保持中立,同意,同意,保持中立,保持中立,完全同意,非常重要,非常重要,非常重要,非常重要,非常重要,非常重要,非常重要,非常重要,少于我收入的5%,学生,男,"少于 20,000元",18-24,大专文凭,单身
11136521230,214327343,11/12/2019 06:16:26 AM,11/12/2019 06:23:42 AM,112.97.208.39,,,,,同意,,同意,保持中立,同意,完全同意,保持中立,完全同意,同意,保持中立,同意,保持中立,保持中立,保持中立,同意,完全同意,同意,同意,完全同意,同意,同意,保持中立,同意,保持中立,保持中立,不同意,保持中立,保持中立,同意,完全同意,同意,,,https://oecotextiles.files.wordpress.com/2011/08/gots-logo1.jpg,,,,,重要,重要,一般重要,重要,重要,重要,非常重要,一般重要,非常重要,一般重要,重要,一般重要,一般重要,同意,同意,同意,保持中立,同意,同意,重要,重要,重要,非常重要,重要,重要,非常重要,非常重要,收入的16%-20%,学生,男,"40,000元至 59,999元",18-24,大专文凭,单身
11136521045,214327343,11/12/2019 06:16:10 AM,11/12/2019 06:29:31 AM,112.97.245.200,,,,,同意,,完全同意,完全同意,完全同意,同意,同意,保持中立,保持中立,保持中立,同意,完全同意,同意,保持中立,同意,保持中立,完全同意,同意,同意,完全同意,同意,同意,完全同意,完全同意,同意,同意,同意,保持中立,完全同意,同意,完全同意,,,https://oecotextiles.files.wordpress.com/2011/08/gots-logo1.jpg,,,,,重要,非常重要,非常重要,非常重要,非常重要,非常重要,非常重要,重要,重要,非常重要,非常重要,非常重要,非常重要,同意,保持中立,不同意,保持中立,同意,完全同意,非常重要,非常重要,重要,重要,非常重要,非常重要,非常重要,非常重要,收入的21%-25%,学生,女,"少于 20,000元",18-24,大专文凭,单身
11136518009,214327343,11/12/2019 06:12:42 AM,11/12/2019 08:17:09 AM,117.136.40.59,,,,,同意,,同意,不同意,不同意,不同意,保持中立,同意,同意,保持中立,保持中立,不同意,不同意,不同意,不同意,完全同意,完全同意,完全同意,完全同意,完全同意,不同意,不同意,不同意,不同意,不同意,不同意,不同意,不同意,同意,不同意,不同意,,https://landleder.de/website/images/care%20logo%20klein%20copy.jpg,,,https://cleanclothes.org/about/CleanClothesCampaignLogo.jpg,https://i1.wp.com/ohganix.com/wp-content/uploads/2016/03/Oekotex-Symbol-English-w-transparent-background-copy1.jpg,以上一個也沒聽說過,一般重要,非常重要,非常重要,非常重要,非常重要,非常重要,非常重要,非常重要,非常重要,非常重要,非常重要,非常重要,非常重要,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,非常重要,非常重要,非常重要,非常重要,非常重要,非常重要,非常重要,非常重要,少于我收入的5%,无业,男,"少于 20,000元",18-24,大专文凭,其他
11136514640,214327343,11/12/2019 06:11:56 AM,11/12/2019 06:29:59 AM,223.104.64.42,,,,,同意,,同意,完全同意,完全同意,同意,同意,完全同意,完全同意,完全同意,完全同意,同意,同意,保持中立,同意,同意,同意,同意,同意,同意,同意,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11136514251,214327343,11/12/2019 06:12:31 AM,11/12/2019 06:23:49 AM,117.136.39.201,,,,,同意,,完全同意,保持中立,同意,同意,完全同意,完全同意,同意,完全同意,同意,保持中立,保持中立,保持中立,同意,同意,完全同意,同意,保持中立,保持中立,保持中立,保持中立,同意,保持中立,保持中立,保持中立,保持中立,保持中立,同意,同意,同意,,,https://oecotextiles.files.wordpress.com/2011/08/gots-logo1.jpg,,,,,非常重要,非常重要,重要,非常重要,非常重要,非常重要,一般重要,不重要,不重要,一般重要,重要,一般重要,一般重要,保持中立,保持中立,保持中立,保持中立,保持中立,保持中立,重要,重要,重要,非常重要,重要,重要,重要,重要,少于我收入的5%,学生,男,"少于 20,000元",18-24,大专文凭,单身
11136510178,214327343,11/12/2019 06:11:04 AM,11/12/2019 06:13:46 AM,14.28.17.30,,,,,同意,,保持中立,保持中立,保持中立,保持中立,保持中立,保持中立,保持中立,保持中立,保持中立,保持中立,保持中立,保持中立,保持中立,保持中立,保持中立,保持中立,保持中立,保持中立,保持中立,保持中立,保持中立,保持中立,保持中立,保持中立,保持中立,保持中立,保持中立,保持中立,保持中立,,,,,,,以上一個也沒聽說過,一般重要,一般重要,一般重要,非常重要,一般重要,一般重要,一般重要,一般重要,一般重要,一般重要,一般重要,一般重要,一般重要,保持中立,保持中立,保持中立,保持中立,保持中立,保持中立,一般重要,一般重要,一般重要,一般重要,一般重要,一般重要,一般重要,一般重要,收入的11%-15%,学生,男,"少于 20,000元",18-24,大专文凭,单身
11136509579,214327343,11/12/2019 06:10:04 AM,11/12/2019 06:23:32 AM,223.104.65.23,,,,,同意,,完全同意,同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,不同意,不同意,保持中立,完全同意,完全同意,同意,同意,同意,同意,同意,同意,完全同意,不同意,保持中立,完全不同意,保持中立,保持中立,同意,同意,同意,,,,,,,以上一個也沒聽說過,非常重要,非常重要,重要,重要,重要,非常重要,非常重要,不重要,一般重要,不重要,重要,一般重要,一般重要,保持中立,不同意,不同意,保持中立,完全同意,同意,一般重要,一般重要,一般重要,一般重要,一般重要,重要,重要,重要,收入的16%-20%,学生,女,"少于 20,000元",18-24,高中文凭,单身
11136507883,214327343,11/12/2019 06:09:35 AM,11/12/2019 06:16:33 AM,183.42.61.108,,,,,同意,,同意,同意,同意,同意,同意,同意,同意,同意,同意,同意,同意,同意,同意,同意,同意,同意,同意,同意,同意,同意,同意,同意,同意,同意,同意,同意,同意,同意,同意,,,https://oecotextiles.files.wordpress.com/2011/08/gots-logo1.jpg,,,,,重要,重要,重要,重要,重要,重要,重要,一般重要,一般重要,一般重要,一般重要,重要,重要,保持中立,保持中立,保持中立,保持中立,保持中立,保持中立,重要,重要,重要,重要,重要,重要,一般重要,重要,收入的11%-15%,学生,男,"40,000元至 59,999元",18-24,大专文凭,单身
11136505705,214327343,11/12/2019 06:07:26 AM,11/12/2019 06:09:01 AM,183.37.145.118,,,,,同意,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11136504249,214327343,11/12/2019 06:06:32 AM,11/12/2019 06:26:23 AM,112.97.163.69,,,,,同意,,同意,保持中立,同意,同意,完全同意,同意,保持中立,同意,同意,不同意,不同意,不同意,同意,同意,同意,同意,同意,同意,保持中立,保持中立,保持中立,不同意,不同意,保持中立,同意,保持中立,同意,同意,保持中立,,,,,,,以上一個也沒聽說過,非常重要,重要,非常重要,非常重要,一般重要,重要,重要,一般重要,非常重要,不重要,重要,一般重要,非常重要,同意,同意,同意,保持中立,保持中立,保持中立,一般重要,一般重要,一般重要,一般重要,重要,重要,非常重要,重要,收入的11%-15%,学生,女,"少于 20,000元",18-24,其他,单身
11136503757,214327343,11/12/2019 06:07:25 AM,11/12/2019 08:30:18 AM,119.124.2.215,,,,,同意,,同意,同意,同意,同意,同意,同意,同意,同意,同意,同意,同意,同意,同意,同意,同意,同意,同意,同意,同意,同意,同意,同意,同意,同意,同意,同意,同意,同意,同意,,,https://oecotextiles.files.wordpress.com/2011/08/gots-logo1.jpg,,,,,重要,重要,重要,重要,重要,重要,重要,重要,重要,重要,重要,重要,重要,同意,保持中立,同意,同意,同意,同意,重要,重要,重要,重要,重要,重要,重要,重要,收入的16%-20%,学生,女,"20,000元至 39,999元",18-24,大专文凭,单身
11136503402,214327343,11/12/2019 06:06:57 AM,11/12/2019 06:34:52 AM,223.104.65.12,,,,,同意,,完全不同意,保持中立,保持中立,完全同意,完全同意,完全同意,保持中立,同意,保持中立,保持中立,保持中立,完全不同意,保持中立,同意,同意,同意,同意,保持中立,保持中立,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11136501520,214327343,11/12/2019 06:00:27 AM,11/12/2019 06:10:47 AM,119.124.2.110,,,,,同意,,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/Fairtrade_Certification_Mark.svg/480px-Fairtrade_Certification_Mark.svg.png,https://landleder.de/website/images/care%20logo%20klein%20copy.jpg,https://oecotextiles.files.wordpress.com/2011/08/gots-logo1.jpg,https://www.fairwear.org/wp-content/themes/fairwear/dist/img/fair-wear-foundation-logo.png,https://cleanclothes.org/about/CleanClothesCampaignLogo.jpg,https://i1.wp.com/ohganix.com/wp-content/uploads/2016/03/Oekotex-Symbol-English-w-transparent-background-copy1.jpg,以上一個也沒聽說過,重要,重要,非常重要,非常重要,非常重要,非常重要,非常重要,非常重要,非常重要,非常重要,非常重要,非常重要,非常重要,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,非常重要,非常重要,非常重要,非常重要,非常重要,非常重要,非常重要,非常重要,少于我收入的5%,学生,男,"少于 20,000元",18-24,大专文凭,其他
11136499686,214327343,11/12/2019 06:04:04 AM,11/12/2019 06:28:01 AM,14.30.38.137,,,,,同意,,同意,同意,同意,同意,同意,同意,同意,同意,同意,同意,同意,同意,同意,同意,同意,同意,同意,同意,同意,同意,同意,同意,同意,同意,同意,同意,同意,同意,同意,,,https://oecotextiles.files.wordpress.com/2011/08/gots-logo1.jpg,,,,,重要,重要,非常重要,非常重要,非常重要,非常重要,非常重要,一般重要,非常重要,一般重要,重要,重要,非常重要,同意,同意,保持中立,保持中立,保持中立,保持中立,重要,重要,重要,非常重要,重要,重要,一般重要,重要,超过我收入的30%,学生,女,"少于 20,000元",18-24,大专文凭,单身
11136499547,214327343,11/12/2019 06:04:11 AM,11/12/2019 06:05:42 AM,223.104.65.40,,,,,同意,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11136499062,214327343,11/12/2019 06:04:15 AM,11/12/2019 06:14:06 AM,183.40.23.151,,,,,同意,,同意,保持中立,保持中立,同意,同意,同意,同意,同意,同意,保持中立,保持中立,保持中立,保持中立,保持中立,同意,保持中立,保持中立,保持中立,同意,保持中立,保持中立,保持中立,保持中立,保持中立,保持中立,保持中立,同意,保持中立,保持中立,,,,,,,以上一個也沒聽說過,重要,重要,一般重要,重要,一般重要,一般重要,重要,一般重要,重要,一般重要,一般重要,一般重要,一般重要,同意,保持中立,保持中立,不同意,不同意,不同意,一般重要,一般重要,一般重要,一般重要,重要,一般重要,一般重要,一般重要,收入的5%-10%,学生,男,"40,000元至 59,999元",18-24,大专文凭,单身
11136497038,214327343,11/12/2019 06:04:12 AM,11/12/2019 08:27:14 AM,112.97.215.39,,,,,同意,,同意,同意,同意,同意,同意,同意,完全同意,同意,同意,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11136496679,214327343,11/12/2019 06:03:45 AM,11/12/2019 06:10:38 AM,119.124.3.239,,,,,同意,,完全同意,保持中立,同意,完全同意,保持中立,同意,同意,同意,同意,保持中立,保持中立,同意,同意,同意,同意,同意,同意,同意,同意,保持中立,同意,保持中立,保持中立,不同意,保持中立,保持中立,同意,同意,同意,,,,,,,以上一個也沒聽說過,重要,非常重要,重要,非常重要,非常重要,重要,非常重要,重要,重要,重要,非常重要,非常重要,非常重要,不同意,同意,不同意,保持中立,保持中立,保持中立,重要,非常重要,非常重要,非常重要,非常重要,非常重要,非常重要,非常重要,收入的21%-25%,学生,男,"少于 20,000元",18-24,大专文凭,单身
11136496501,214327343,11/12/2019 06:02:14 AM,11/12/2019 06:17:55 AM,117.136.40.49,,,,,同意,,完全同意,同意,同意,完全同意,保持中立,同意,同意,同意,同意,保持中立,保持中立,保持中立,保持中立,完全同意,同意,同意,同意,保持中立,保持中立,保持中立,同意,不同意,保持中立,保持中立,保持中立,保持中立,同意,同意,保持中立,,,,,,,以上一個也沒聽說過,重要,非常重要,非常重要,非常重要,重要,非常重要,重要,一般重要,一般重要,一般重要,一般重要,重要,非常重要,完全同意,完全同意,完全同意,不同意,不同意,同意,一般重要,重要,重要,重要,重要,重要,重要,一般重要,收入的5%-10%,学生,男,"少于 20,000元",18-24,高中文凭,单身
11136494836,214327343,11/12/2019 06:02:33 AM,11/12/2019 06:11:07 AM,183.42.48.146,,,,,同意,,完全同意,完全同意,同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,同意,保持中立,保持中立,完全同意,完全同意,完全同意,完全同意,完全同意,同意,同意,同意,完全同意,不同意,不同意,同意,同意,同意,完全同意,完全同意,同意,,,,,,,以上一個也沒聽說過,非常重要,非常重要,一般重要,重要,不重要,重要,非常重要,一般重要,重要,完全不重要,重要,不重要,一般重要,完全同意,同意,同意,不同意,不同意,同意,一般重要,一般重要,一般重要,一般重要,一般重要,一般重要,一般重要,一般重要,少于我收入的5%,学生,男,"少于 20,000元",18-24,大专文凭,单身
11136494232,214327343,11/12/2019 06:02:17 AM,11/12/2019 07:57:27 AM,183.37.152.150,,,,,同意,,完全同意,同意,保持中立,完全同意,完全同意,完全同意,完全同意,完全同意,同意,保持中立,保持中立,同意,完全同意,完全同意,完全同意,完全同意,完全同意,保持中立,保持中立,完全同意,完全同意,不同意,保持中立,不同意,保持中立,保持中立,保持中立,完全同意,同意,https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/Fairtrade_Certification_Mark.svg/480px-Fairtrade_Certification_Mark.svg.png,,,,,,,一般重要,一般重要,重要,重要,一般重要,一般重要,一般重要,一般重要,重要,重要,重要,一般重要,重要,不同意,不同意,不同意,保持中立,保持中立,保持中立,一般重要,重要,重要,重要,重要,一般重要,一般重要,一般重要,收入的16%-20%,学生,女,"少于 20,000元",18-24,大专文凭,其他
11136493335,214327343,11/12/2019 06:00:53 AM,11/12/2019 06:23:26 AM,117.136.39.201,,,,,同意,,同意,保持中立,同意,完全同意,同意,完全同意,完全同意,同意,同意,同意,同意,保持中立,保持中立,完全同意,同意,同意,完全同意,保持中立,保持中立,保持中立,完全同意,保持中立,同意,保持中立,保持中立,保持中立,完全同意,同意,保持中立,,,,,,,以上一個也沒聽說過,非常重要,重要,一般重要,非常重要,一般重要,重要,非常重要,一般重要,重要,一般重要,非常重要,一般重要,非常重要,同意,不同意,保持中立,不同意,同意,同意,不重要,一般重要,一般重要,重要,非常重要,重要,一般重要,重要,收入的5%-10%,学生,女,"100,000元至 119,999元",18-24,高中文凭,其他
11136492977,214327343,11/12/2019 06:00:12 AM,11/12/2019 06:16:28 AM,183.42.44.204,,,,,同意,,完全同意,同意,同意,保持中立,同意,同意,同意,同意,同意,保持中立,保持中立,保持中立,同意,完全同意,完全同意,同意,同意,同意,保持中立,保持中立,同意,保持中立,同意,不同意,同意,保持中立,同意,同意,同意,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11136492452,214327343,11/12/2019 06:01:35 AM,11/12/2019 06:04:24 AM,183.39.43.126,,,,,同意,,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/Fairtrade_Certification_Mark.svg/480px-Fairtrade_Certification_Mark.svg.png,,https://oecotextiles.files.wordpress.com/2011/08/gots-logo1.jpg,,,,,非常重要,非常重要,非常重要,非常重要,非常重要,非常重要,非常重要,非常重要,非常重要,非常重要,非常重要,非常重要,非常重要,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,非常重要,非常重要,非常重要,非常重要,非常重要,非常重要,非常重要,非常重要,少于我收入的5%,学生,男,"少于 20,000元",18-24,高中文凭,已婚
11136487700,214327343,11/12/2019 05:58:57 AM,11/12/2019 06:12:52 AM,112.97.246.79,,,,,同意,,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,保持中立,保持中立,保持中立,保持中立,保持中立,保持中立,保持中立,保持中立,保持中立,保持中立,保持中立,同意,完全不同意,保持中立,不同意,同意,保持中立,完全同意,完全同意,同意,https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/Fairtrade_Certification_Mark.svg/480px-Fairtrade_Certification_Mark.svg.png,https://landleder.de/website/images/care%20logo%20klein%20copy.jpg,https://oecotextiles.files.wordpress.com/2011/08/gots-logo1.jpg,,,,以上一個也沒聽說過,非常重要,非常重要,非常重要,非常重要,非常重要,非常重要,非常重要,非常重要,非常重要,非常重要,非常重要,非常重要,非常重要,保持中立,保持中立,保持中立,保持中立,保持中立,保持中立,非常重要,非常重要,非常重要,非常重要,非常重要,非常重要,非常重要,非常重要,少于我收入的5%,学生,男,"少于 20,000元",18-24,大专文凭,其他
11136487260,214327343,11/12/2019 05:59:00 AM,11/12/2019 06:04:49 AM,112.97.181.43,,,,,同意,,完全同意,保持中立,同意,同意,完全同意,完全同意,完全同意,保持中立,完全同意,同意,同意,保持中立,同意,保持中立,保持中立,同意,完全同意,保持中立,不同意,保持中立,完全同意,完全不同意,同意,不同意,不同意,保持中立,完全同意,同意,同意,,,https://oecotextiles.files.wordpress.com/2011/08/gots-logo1.jpg,,,,,重要,重要,一般重要,非常重要,一般重要,重要,非常重要,非常重要,不重要,完全不重要,不重要,不重要,非常重要,不同意,完全不同意,完全不同意,完全同意,保持中立,同意,完全不重要,完全不重要,完全不重要,不重要,完全不重要,一般重要,不重要,不重要,收入的11%-15%,学生,男,"于200,000元",18-24,高中文凭,单身
11136485487,214327343,11/12/2019 05:57:39 AM,11/12/2019 06:12:22 AM,183.39.138.78,,,,,同意,,完全同意,保持中立,保持中立,同意,同意,同意,同意,保持中立,保持中立,保持中立,不同意,不同意,同意,同意,保持中立,保持中立,保持中立,保持中立,同意,不同意,保持中立,保持中立,保持中立,保持中立,保持中立,保持中立,同意,同意,保持中立,,,,,,,以上一個也沒聽說過,非常重要,非常重要,非常重要,非常重要,非常重要,非常重要,非常重要,一般重要,非常重要,一般重要,一般重要,一般重要,重要,不同意,同意,同意,不同意,同意,,一般重要,非常重要,一般重要,非常重要,非常重要,非常重要,非常重要,不重要,少于我收入的5%,学生,男,"少于 20,000元",18-24,大专文凭,单身
11136483131,214327343,11/12/2019 05:56:02 AM,11/12/2019 05:56:56 AM,117.136.40.50,,,,,同意,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11136481438,214327343,11/12/2019 05:55:24 AM,11/12/2019 06:02:19 AM,117.136.39.202,,,,,同意,,完全同意,保持中立,同意,同意,同意,完全同意,完全同意,保持中立,完全同意,保持中立,保持中立,同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,同意,同意,完全同意,同意,完全同意,完全同意,完全同意,同意,保持中立,同意,完全同意,https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/Fairtrade_Certification_Mark.svg/480px-Fairtrade_Certification_Mark.svg.png,,https://oecotextiles.files.wordpress.com/2011/08/gots-logo1.jpg,,,,,重要,非常重要,非常重要,非常重要,重要,一般重要,重要,一般重要,重要,重要,重要,非常重要,非常重要,不同意,不同意,不同意,同意,同意,保持中立,一般重要,非常重要,一般重要,非常重要,重要,一般重要,重要,重要,收入的21%-25%,学生,女,"60,000元至 79,999元",18-24,大专文凭,单身
11136481007,214327343,11/12/2019 05:55:11 AM,11/12/2019 06:03:09 AM,117.136.40.53,,,,,同意,,完全同意,完全同意,完全同意,完全同意,完全同意,同意,同意,同意,完全同意,同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,完全同意,保持中立,同意,不同意,同意,完全不同意,保持中立,保持中立,完全同意,完全同意,完全同意,,,https://oecotextiles.files.wordpress.com/2011/08/gots-logo1.jpg,,,,,重要,重要,重要,重要,重要,重要,重要,完全不重要,非常重要,一般重要,一般重要,重要,重要,同意,同意,同意,不同意,保持中立,保持中立,一般重要,一般重要,一般重要,一般重要,重要,重要,非常重要,非常重要,超过我收入的30%,学生,女,"20,000元至 39,999元",18-24,大专文凭,单身
11136476907,214327343,11/12/2019 05:52:55 AM,11/12/2019 06:05:13 AM,112.97.211.180,,,,,同意,,同意,保持中立,同意,完全同意,同意,同意,同意,同意,保持中立,保持中立,保持中立,不同意,保持中立,不同意,同意,同意,同意,同意,同意,不同意,同意,不同意,保持中立,不同意,同意,不同意,保持中立,完全同意,同意,,,https://oecotextiles.files.wordpress.com/2011/08/gots-logo1.jpg,,,https://i1.wp.com/ohganix.com/wp-content/uploads/2016/03/Oekotex-Symbol-English-w-transparent-background-copy1.jpg,,重要,一般重要,重要,重要,一般重要,重要,一般重要,不重要,重要,不重要,重要,非常重要,非常重要,不同意,同意,保持中立,不同意,不同意,不同意,一般重要,重要,一般重要,非常重要,非常重要,非常重要,非常重要,非常重要,收入的5%-10%,学生,男,"少于 20,000元",18-24,大专文凭,单身
11136476472,214327343,11/12/2019 05:52:58 AM,11/12/2019 05:58:27 AM,183.39.135.30,,,,,同意,,同意,同意,同意,保持中立,保持中立,同意,同意,同意,同意,保持中立,同意,同意,同意,同意,同意,同意,同意,同意,同意,同意,同意,保持中立,同意,保持中立,同意,同意,同意,同意,同意,,,https://oecotextiles.files.wordpress.com/2011/08/gots-logo1.jpg,,,,,非常重要,重要,重要,重要,一般重要,重要,重要,一般重要,重要,重要,重要,非常重要,非常重要,保持中立,完全同意,完全同意,保持中立,保持中立,保持中立,一般重要,一般重要,非常重要,非常重要,非常重要,非常重要,非常重要,非常重要,收入的11%-15%,学生,女,"120,000元至 139,999元",18-24,大专文凭,单身
